word,x,y,cui,semantic_type,zone,sample
Viomycin,3.58205732346,2.11512021655,C0042697,Antibiotic,239.0,1.0
L-733060,-10.0124123959,11.4317417169,C0534609,Organic Chemical,92.0,1.0
Prometryn,0.0251104958773,10.949559772,C0033407,Organic Chemical,206.0,1.0
integrin-beta7,-5.25399759769,-8.05484659821,C0123745,"Amino Acid, Peptide, or Protein",138.0,1.0
Cannaceae,5.68207828611,13.1190610751,C1080910,Plant,264.0,1.0
FBP2,-9.98649345133,-2.65596401075,C1414545,Gene or Genome,84.0,1.0
Miletus,13.0064514252,-4.54791469933,C1060030,Eukaryote,311.0,1.0
gut-hormone,-4.80946536259,-1.42405247352,C0684155,Hormone,142.0,1.0
half-brother,14.5892577312,-10.8715826524,C0337531,Family Group,326.0,1.0
IPP-201101,4.21499389356,0.842418062825,C2713900,"Amino Acid, Peptide, or Protein",238.0,1.0
Pagurus,14.7935018465,10.7669116942,C1510492,Eukaryote,339.0,1.0
ADAM5,-11.5042844351,-3.12926947531,C2240368,Gene or Genome,84.0,1.0
Tetrandrine,-3.76968748824,15.5263992623,C0076316,Pharmacologic Substance,170.0,1.0
midge,13.526581078,3.08896097728,C0026074,Eukaryote,334.0,1.0
11q12,-7.56611874262,-14.7017497479,C1520376,Cell Component,115.0,1.0
Echo,3.05071581056,-7.74202894883,C1655045,Eukaryote,214.0,1.0
AUDA-BE,-8.64664562871,7.90557037744,C1620003,Organic Chemical,109.0,1.0
KIM-1,-5.31913627592,-3.04243372706,C1313407,Receptor,141.0,1.0
ERMAP,-9.0004668835,-7.62091743883,C1423697,Gene or Genome,100.0,1.0
KLHL40,-7.81488523042,-11.6122808287,C1428967,Gene or Genome,117.0,1.0
N-formyl-Nle-Leu-Phe-Nle-Tyr-Lys-fluorescein,-10.9310433891,3.49838516108,C0526461,"Indicator, Reagent, or Diagnostic Aid",87.0,1.0
Thiopental,4.54308191004,5.2082932916,C0039925,Organic Chemical,240.0,1.0
TNP470,-11.3951928825,5.47398885908,C0950779,Pharmacologic Substance,89.0,1.0
Desmodus,14.8389425413,6.3196592771,C1271379,Mammal,336.0,1.0
door,8.32001895178,-8.79974863321,C0557698,Manufactured Object,271.0,1.0
Estriol,-0.762527933039,1.15172687414,C0014927,Pharmacologic Substance,181.0,1.0
Apusozoa,10.709553759,4.93422277473,C2650823,Eukaryote,297.0,1.0
choleragen,-10.1887280681,3.34700967847,C0008356,Enzyme,87.0,1.0
Cynips,9.88669172263,11.4345419735,C1094046,Eukaryote,301.0,1.0
Flavonolignans,-0.930353057765,14.4243205073,C1257967,Pharmacologic Substance,189.0,1.0
Bacto-peptone,3.40240831671,-0.31455509208,C0052912,"Amino Acid, Peptide, or Protein",218.0,1.0
citrate-phosphate-dextrose,3.60147747478,-1.02148198976,C0055816,Pharmacologic Substance,237.0,1.0
Pivampicillin,3.48421089949,8.40576903094,C0032032,Antibiotic,223.0,1.0
Cerutil,2.83608507202,2.83876172353,C0729011,Organic Chemical,220.0,1.0
Tsunami,15.6367954416,-3.67885402675,C1998926,Natural Phenomenon or Process,349.0,1.0
GS-01,-11.724417459,9.70284777179,C0604958,Organic Chemical,72.0,1.0
GS-01,-11.724417459,9.70284777179,C0604958,Pharmacologic Substance,72.0,1.0
amfebutamone,2.62636301186,6.98292409985,C0085208,Organic Chemical,222.0,1.0
Oxycaryum,5.74087023183,14.6844736136,C1031927,Plant,265.0,1.0
fluoxymesterone,0.429339412607,1.87274328919,C0016366,Pharmacologic Substance,201.0,1.0
quercetagetin,-3.62711218554,15.0243407959,C0212386,Organic Chemical,170.0,1.0
quercetagetin,-3.62711218554,15.0243407959,C0212386,Pharmacologic Substance,170.0,1.0
phosphatase,-6.14339462341,-2.7058583898,C0031678,Enzyme,122.0,1.0
Verrucosa,7.69504917003,10.7955918694,C2664548,Eukaryote,282.0,1.0
PHA-L4,0.887439262783,13.8512219419,C0084044,"Amino Acid, Peptide, or Protein",207.0,1.0
P-300,0.983272050056,-3.88018190159,C0605348,Organic Chemical,197.0,1.0
deep-sleep,6.28643160163,-1.90799556295,C0234451,Physiologic Function,255.0,1.0
AHR-10037,-7.79466212962,8.15246968875,C0080743,Organic Chemical,128.0,1.0
Ignavibacterium,16.3026888756,1.64634014003,C3011083,Bacterium,352.0,1.0
pseudoaneurysms,1.72630100748,-11.097478752,C0162868,Pathologic Function,212.0,1.0
SAE9,-7.85416016236,6.1349145264,C0659746,Organic Chemical,127.0,1.0
flutemetamol,-1.35667045019,-4.93797404519,C2983917,Organic Chemical,178.0,1.0
sedative/hypnotic,3.83087225922,6.80800696396,C0020592,Pharmacologic Substance,241.0,1.0
RAV-1,8.33471921711,0.00713123924263,C0319122,Virus,276.0,1.0
Dithiocarb,-0.81755762515,5.41932300359,C0012194,Organic Chemical,184.0,1.0
Gymnetron,8.06857798163,12.9619977636,C1059208,Eukaryote,283.0,1.0
Catalpa,3.68988016195,15.7658591038,C1000674,Plant,246.0,1.0
arch-support,7.52347803627,-10.4997474592,C0183685,Medical Device,270.0,1.0
Olpidiopsis,16.2101908636,2.89611756387,C2273934,Eukaryote,353.0,1.0
"L-791,943",-5.41689601481,9.15819688012,C1171961,Organic Chemical,148.0,1.0
PY-608,-7.54842677473,10.9027912003,C0664084,Pharmacologic Substance,130.0,1.0
STXBP5L,-10.8353304437,-11.613563137,C1428995,Gene or Genome,79.0,1.0
Memantin,-6.73510266001,11.2372928204,C0025242,Pharmacologic Substance,130.0,1.0
"10,11-dihydro-10,11-dihydroxycarbamazepine",-0.851637713037,7.71668667407,C0044644,Pharmacologic Substance,185.0,1.0
Hb-A,-2.07994405876,-5.66759168156,C0019016,Biologically Active Substance,177.0,1.0
TRIM39R,-12.7592048445,-3.3109125118,C1419423,Gene or Genome,65.0,1.0
PRIMIDONE,-8.4306537505,16.7936559975,C0033148,Pharmacologic Substance,113.0,1.0
Rules,11.0361070266,-4.30901772044,C0870077,Intellectual Product,292.0,1.0
Pseudoclavibacter,16.0305984254,1.94571054507,C1494711,Bacterium,353.0,1.0
Suture,4.26746272193,-9.31950243191,C1706068,Biomedical or Dental Material,232.0,1.0
sandoglobulin,1.53968025827,0.226106620507,C0086952,Pharmacologic Substance,200.0,1.0
polylysine-agarose,0.980515394285,-3.80614708634,C0071603,"Amino Acid, Peptide, or Protein",197.0,1.0
UGT,-11.0676938313,0.829866376583,C1420188,Gene or Genome,86.0,1.0
isostrychnopentamine,-3.72321131602,12.3162312152,C1175804,Organic Chemical,168.0,1.0
AD2,-11.9389390381,-2.23077591924,C2827465,Gene or Genome,65.0,1.0
dpm,4.97599910641,-0.0594514536389,C1634619,Quantitative Concept,237.0,1.0
Battery,10.6017552849,-12.3114995429,C1704779,Medical Device,288.0,1.0
AD1,-11.9741930871,-2.13935562026,C1705543,Gene or Genome,65.0,1.0
SMRT,-15.814802008,-5.96198702968,C0382270,Biologically Active Substance,25.0,1.0
EMESIS,-8.57018753597,16.7967639973,C0042965,Body Substance,113.0,1.0
AD9,-10.0936485769,-5.79064115879,C1837149,Disease or Syndrome,82.0,1.0
Cell-transplantation,-0.0153882114904,0.591269807323,C0206153,Therapeutic or Preventive Procedure,200.0,1.0
acecainide,0.216956663415,5.67458655968,C0001061,Organic Chemical,203.0,1.0
disease-outcome,13.1876224985,-7.90584250252,C0679250,Finding,328.0,1.0
BPD,12.717730011,-11.9140535753,C0006012,Mental or Behavioral Dysfunction,307.0,1.0
BPO,4.91495107324,2.75349683668,C2937541,Pharmacologic Substance,239.0,1.0
BPR,0.721339512711,-7.27472351047,C3889696,Gene or Genome,195.0,1.0
BPX,1.27958706244,-3.74417635709,C1417596,Gene or Genome,197.0,1.0
Carwin,-9.01227270802,12.5733366008,C0701092,Organic Chemical,112.0,1.0
Themis,-9.48258441778,-10.7929453085,C3889590,Plant,99.0,1.0
senecionine,-2.64529874653,11.82856884,C0074321,Organic Chemical,168.0,1.0
Gymnophthalmidae,13.6412457057,7.70355722075,C1086853,Reptile,337.0,1.0
LM24056,0.816090150793,5.76504620257,C0065132,Organic Chemical,203.0,1.0
Larceny,12.3271952797,-6.04325419769,C0598243,Individual Behavior,310.0,1.0
Urocleidus,9.47372912604,10.2513101083,C1219163,Eukaryote,300.0,1.0
Research,11.8174211244,-3.4144843891,C1552456,Health Care Related Organization,312.0,1.0
JTT-305,-7.85316956108,8.04679037493,C3253392,Pharmacologic Substance,128.0,1.0
Clonopsis,10.9020344625,12.7806849363,C1039704,Eukaryote,302.0,1.0
quiescence,-2.75268202407,-9.28500304673,C3820816,Cell Function,156.0,1.0
Ceftibuten,2.95502115442,9.61055531547,C0055014,Antibiotic,224.0,1.0
AU-006,-8.00668046154,8.54835705531,C0763175,Pharmacologic Substance,109.0,1.0
MMS21,-14.7744521252,-4.57810780088,C1826473,Gene or Genome,45.0,1.0
AMG-386,-14.9719873465,5.75455147773,C1541521,Pharmacologic Substance,51.0,1.0
Sulfurtransferase,-4.82862879623,-2.94415782483,C0038790,"Amino Acid, Peptide, or Protein",141.0,1.0
AE-1,-5.12062609445,-5.85866912718,C1440071,Immunologic Factor,139.0,1.0
AE-1,-5.12062609445,-5.85866912718,C3538902,Gene or Genome,139.0,1.0
anti-CD80,-3.2623589536,-4.51631733459,C1098262,"Amino Acid, Peptide, or Protein",159.0,1.0
6S-NBI-DGJ,-10.971315847,1.08687812156,C3710902,Organic Chemical,86.0,1.0
alpha-phenyl-N-tert-butyl-nitrone,-4.44165364817,3.41612191888,C0070616,Organic Chemical,144.0,1.0
dextran,1.49955637985,-0.856569913889,C0086140,Pharmacologic Substance,199.0,1.0
Chaetodiplodia,8.49126142356,4.25068090276,C2656333,Fungus,278.0,1.0
transseptal,2.30173708069,-10.2064694145,C0442381,Spatial Concept,213.0,1.0
Vacuums,6.00509946868,-3.62360622176,C0042221,Natural Phenomenon or Process,255.0,1.0
Genetics,11.8635924697,-3.20171771642,C1552529,Health Care Related Organization,312.0,1.0
Ad5-TRAIL,-2.14694795642,-1.77218797752,C3897767,Immunologic Factor,180.0,1.0
Glial-cell,-18.1041202979,1.28930959938,C0027836,Cell,10.0,1.0
dehydroabietinal,-2.41738471325,11.6879763991,C3501792,Pharmacologic Substance,168.0,1.0
Pomatiopsidae,12.4303783317,8.30844355706,C1019243,Eukaryote,318.0,1.0
Heteromeles,5.42430671253,14.1729020555,C1006310,Plant,264.0,1.0
Anaphylactoid,0.574900755548,-12.566842453,C1706805,Qualitative Concept,193.0,1.0
Laryngotracheobronchitis,1.63583219849,-13.6370256977,C0010380,Disease or Syndrome,211.0,1.0
Laryngotracheobronchitis,1.63583219849,-13.6370256977,C0023077,Disease or Syndrome,211.0,1.0
apimaysin,-1.26426473364,13.4843374174,C0757399,Organic Chemical,188.0,1.0
17-hydroxyprogesterone,-1.0460369539,1.01405251738,C0045010,Pharmacologic Substance,181.0,1.0
17-hydroxyprogesterone,-1.0460369539,1.01405251738,C0045010,Hormone,181.0,1.0
twin-study,8.29304598188,-6.15564491712,C0282476,Research Activity,272.0,1.0
T-1220,3.24551577682,9.20420330237,C0008877,Antibiotic,224.0,1.0
CYP2A7,-7.84071492158,-9.46638834652,C0965532,Enzyme,118.0,1.0
pancreatography,3.02913403621,-9.5522344115,C0581480,Diagnostic Procedure,213.0,1.0
pyriproxyfen,1.49895699449,11.7390634373,C0139497,Organic Chemical,206.0,1.0
Haematoporphyrin,-1.34757582094,1.26988690402,C0018959,Organic Chemical,181.0,1.0
Cystoduodenostomy,3.49020348563,-16.7142943251,C0448974,"Body Part, Organ, or Organ Component",209.0,1.0
justify,8.51452015207,-8.03663082714,C1552821,Functional Concept,271.0,1.0
Cyclofenil,0.56184072844,1.7477112293,C0010560,Organic Chemical,200.0,1.0
I-131-HSA,-9.47824057144,16.6537238333,C0981816,"Amino Acid, Peptide, or Protein",113.0,1.0
PMEG,-6.54091543279,6.05593768602,C0081389,Pharmacologic Substance,127.0,1.0
CENP-P,-15.101914331,-3.55293056874,C1824705,Gene or Genome,46.0,1.0
CENP-X,-15.5487790847,-3.42434812199,C2974597,Biologically Active Substance,27.0,1.0
CENP-C,-15.8854190312,-3.78464205147,C0055060,Immunologic Factor,26.0,1.0
CENP-C,-15.8854190312,-3.78464205147,C1413340,Gene or Genome,26.0,1.0
CENP-I,-15.8107299457,-3.65225928812,C1824700,Gene or Genome,27.0,1.0
Hypoprothrombinemia,0.364689534289,-13.0337231355,C0020640,Disease or Syndrome,192.0,1.0
DCLK3,-8.87182349212,-7.02302047705,C1539221,Gene or Genome,101.0,1.0
Sulmazole,-8.96528514807,8.90594895338,C0075619,Organic Chemical,109.0,1.0
Lonicera,2.99260570207,15.474070299,C0331065,Plant,227.0,1.0
GET4,-11.5224847711,-6.30296611097,C1427699,Gene or Genome,82.0,1.0
pistachio,2.02996960904,13.5502494174,C0946745,Plant,226.0,1.0
PCLP-1,-11.4700508848,-4.06428808059,C3811118,Gene or Genome,83.0,1.0
Di-2-ethylhexylphthalate,-0.112183525218,9.75524417809,C0012197,Biomedical or Dental Material,205.0,1.0
"LY-411,575",-11.8850497149,7.07948660708,C1451020,Organic Chemical,70.0,1.0
polyacetal,3.71027192908,-3.71098196222,C0071496,Biomedical or Dental Material,235.0,1.0
Sulfiram,-5.12505866395,5.27717856944,C0066779,Pharmacologic Substance,145.0,1.0
AF350,-2.59988588088,-1.39505307072,C0600745,Organic Chemical,161.0,1.0
thiosulfate-binding,-8.80654974551,-6.01547078788,C3271667,Molecular Function,101.0,1.0
acetylprocainamide,-0.108129657648,5.70094056999,C0001061,Organic Chemical,203.0,1.0
CRS-207,-2.23985029537,-1.57641025962,C2346687,Pharmacologic Substance,161.0,1.0
hemicellulase,-7.57797923437,-0.462145776936,C0062220,Pharmacologic Substance,123.0,1.0
FR140423,-8.06647973684,10.9068506677,C0766038,Pharmacologic Substance,111.0,1.0
Miscarriage,6.55479533481,-10.6290472451,C0000786,Pathologic Function,251.0,1.0
ApoB48,-4.86635944122,-2.21166885577,C0103839,Biologically Active Substance,141.0,1.0
pentacaine,0.436003774647,7.3507694019,C0070260,Pharmacologic Substance,204.0,1.0
Reactivated,4.41501909001,-6.65903148006,C0521123,Functional Concept,234.0,1.0
M-3-OB,-7.329146032,7.47231114972,C0619392,Pharmacologic Substance,128.0,1.0
parylene-C,2.50509491492,-3.30549507757,C1096855,Organic Chemical,217.0,1.0
Satisfactory,7.29310586106,-7.59162081286,C0205410,Qualitative Concept,252.0,1.0
Collagenolysis,-2.62457031549,-8.77342042183,C0333471,Pathologic Function,157.0,1.0
2-AAF,-2.12808570923,8.77138863745,C0000248,"Indicator, Reagent, or Diagnostic Aid",185.0,1.0
Nicardipine,0.0794023566797,5.01732593019,C0028005,Pharmacologic Substance,202.0,1.0
4-quinolones,2.63378332009,10.1653051341,C0358919,Organic Chemical,224.0,1.0
desethylterbuthylazine,-0.0829936148038,10.7247088372,C4044137,Organic Chemical,205.0,1.0
oxytocinase,-6.13310936132,-1.72851076187,C0030098,Enzyme,123.0,1.0
metyrapone,-0.476885056034,2.4307143652,C0025876,Pharmacologic Substance,182.0,1.0
metyrapone,-0.476885056034,2.4307143652,C0025876,Hormone,182.0,1.0
ResT,-8.75593662528,-3.38735242075,C1622890,Molecular Function,103.0,1.0
3-ketobutyrate,-6.27291307593,3.40458000398,C0220778,Organic Chemical,125.0,1.0
AHA,12.013449443,-3.28657506475,C0002459,Professional Society,312.0,1.0
AHR,5.76573365641,-12.4344248047,C1706481,Gene or Genome,250.0,1.0
nicotinamide,-8.5018511416,2.81005958181,C1142101,Laboratory Procedure,106.0,1.0
hemiplegics,7.78177999759,-12.7155065259,C0259928,Patient or Disabled Group,268.0,1.0
Ctenopelmatinae,9.7830297966,9.23989819482,C1025142,Eukaryote,300.0,1.0
indigent-care,14.2150847087,-6.80050659403,C0021215,Health Care Activity,329.0,1.0
Liniment,4.86210399642,2.15786098957,C0023742,Biomedical or Dental Material,239.0,1.0
DPX-E9636,0.16520916433,11.4786523962,C0756395,Organic Chemical,206.0,1.0
model-disease,8.49981919044,-4.86760263159,C0684309,Experimental Model of Disease,273.0,1.0
dipeptidyl-peptidase,-7.9292646579,-1.59837096524,C0022709,"Amino Acid, Peptide, or Protein",104.0,1.0
gemifloxacin,3.16971749447,9.85359115003,C0533545,Organic Chemical,224.0,1.0
phthiobuzone,-5.35134787535,8.60912843277,C0136969,Organic Chemical,147.0,1.0
sorcery,11.9090137842,-8.52482042327,C0242828,Idea or Concept,309.0,1.0
Neidhartia,11.8961345159,6.15065704808,C3724174,Eukaryote,317.0,1.0
Orchis,5.25788268635,13.5370031014,C0039597,"Body Part, Organ, or Organ Component",245.0,1.0
therapeutic-index,3.89046801075,7.12141782583,C0678793,Quantitative Concept,241.0,1.0
Pachygastrinae,10.0289040426,8.80435360252,C1059974,Eukaryote,299.0,1.0
OK107,-9.84070212594,-5.65060155203,C3828723,Geographic Area,82.0,1.0
Monoethanolamine,3.12380603583,-3.19194337026,C0059696,Organic Chemical,217.0,1.0
esberitox,3.5281886105,1.93518080405,C0059584,Pharmacologic Substance,239.0,1.0
MK-447,-8.44314825997,8.40404321099,C0066637,Pharmacologic Substance,109.0,1.0
Sinningieae,8.59937742187,7.44043204006,C1903431,Plant,280.0,1.0
4-hydroxy-2-(4-methylphenyl)benzothiazole,-1.14280578198,6.80006236473,C0247684,Organic Chemical,184.0,1.0
4-hydroxy-2-(4-methylphenyl)benzothiazole,-1.14280578198,6.80006236473,C0247684,Pharmacologic Substance,184.0,1.0
Paratelmatobius,8.96298748594,7.95117601625,C1914978,Amphibian,280.0,1.0
cirsimarin,-3.74997197711,14.5773722535,C0664979,Pharmacologic Substance,170.0,1.0
Same,5.84353948749,-6.7794408027,C0445247,Qualitative Concept,253.0,1.0
Macrophage,-3.16592851943,-8.30879237589,C0024432,Cell,157.0,1.0
gastrin-I,-10.6546607373,9.47615599485,C0061131,"Amino Acid, Peptide, or Protein",91.0,1.0
Zaretis,7.60393863842,9.40248911836,C1061397,Eukaryote,281.0,1.0
Pneumo-23,4.90321750417,-1.59916392848,C1608615,Immunologic Factor,237.0,1.0
Butcher,13.3614468817,-0.755908075123,C0335755,Professional or Occupational Group,332.0,1.0
PEA-15,-16.5644839676,-1.7471842888,C1418449,Gene or Genome,28.0,1.0
PEA-15,-16.5644839676,-1.7471842888,C2698689,Gene or Genome,28.0,1.0
SM-1213,2.21967642165,8.64900312428,C0142633,Organic Chemical,223.0,1.0
LEP-(116-130),-9.38552549292,10.3576416416,C0915671,"Amino Acid, Peptide, or Protein",110.0,1.0
LEP-(116-130),-9.38552549292,10.3576416416,C0915671,Pharmacologic Substance,110.0,1.0
gamma-Butyrolactone,-8.1316097882,11.3940680315,C0000481,Organic Chemical,111.0,1.0
MDIG,-6.5264975134,-0.32575425831,C1426245,Gene or Genome,123.0,1.0
Interruption,6.06625603149,-8.03841309041,C1512900,Temporal Concept,252.0,1.0
Amphetamine/Methamphetamine,0.451143565794,-5.29399505327,C0805080,Organic Chemical,197.0,1.0
SOTV,-10.2087826934,-3.02980664131,C0694879,Gene or Genome,84.0,1.0
Psammodromus,14.06884189,7.84663416238,C1034209,Reptile,337.0,1.0
automobile,9.67879391249,-8.23997544346,C0004381,Manufactured Object,290.0,1.0
stork,16.0805273603,6.90823182337,C0325459,Bird,355.0,1.0
Niclofolan,-1.82693102701,1.97906203717,C0028016,Pharmacologic Substance,182.0,1.0
SIZN1,-5.33152636073,-13.9461753114,C1538160,Gene or Genome,135.0,1.0
Transpubic,3.96213918927,-16.304350176,C0442376,Spatial Concept,228.0,1.0
Eucosmini,8.28267341018,9.06463249421,C2662733,Eukaryote,281.0,1.0
MTHFD2,-12.4305302445,-9.34207765066,C3540574,Enzyme,61.0,1.0
Ballet,13.5245411629,-3.6460492663,C0871967,Daily or Recreational Activity,331.0,1.0
"1,3-dichloroacetone",-3.26288607446,6.53697404646,C0043923,Organic Chemical,165.0,1.0
Richardiidae,11.8142505442,13.2577023775,C1630618,Eukaryote,321.0,1.0
smallpox,8.98372052228,-0.696804320981,C0037355,Pharmacologic Substance,275.0,1.0
Allopeas,10.051943675,10.3097753098,C3105033,Eukaryote,300.0,1.0
dm3/min,5.6732533792,-1.03063422811,C0439393,Quantitative Concept,256.0,1.0
Psilocin,-6.34266669563,11.7153259851,C0033848,Organic Chemical,130.0,1.0
juxtanodin,-12.4321363753,-1.43984716142,C1428813,Gene or Genome,66.0,1.0
CP94707,-5.76668288712,-1.25832842549,C1505433,Pharmacologic Substance,142.0,1.0
gill,16.2582784015,10.0740322344,C0017558,"Body Part, Organ, or Organ Component",357.0,1.0
Moraxella,11.0456097761,1.08209931603,C0026536,Bacterium,295.0,1.0
CASC5,-12.1443526003,-7.04058178856,C3273385,"Amino Acid, Peptide, or Protein",63.0,1.0
PXMP1,-8.60689791591,-7.83256985094,C1419147,Gene or Genome,100.0,1.0
DQB1*0304,-5.30754931691,-11.7195152395,C0440654,Gene or Genome,136.0,1.0
NECL1,-14.651317377,-7.7181240146,C1425010,Gene or Genome,43.0,1.0
Nippotaeniidea,12.7705852549,6.24529086339,C1055946,Eukaryote,317.0,1.0
MCL1L,-12.2296754219,-8.58871460118,C1366587,Gene or Genome,62.0,1.0
ADORA1,-10.406607148,-13.422715657,C0001451,Receptor,78.0,1.0
ADORA3,-10.4583311663,-13.4202531654,C1412251,Gene or Genome,78.0,1.0
L-4-chlorokynurenine,-5.80160588299,8.74415411343,C3896652,Pharmacologic Substance,147.0,1.0
B428,-11.9262742664,6.70232855133,C0754251,Pharmacologic Substance,70.0,1.0
OCT1,-13.9383580424,1.27138010874,C3541280,Gene or Genome,48.0,1.0
Flushings,4.01823327315,4.15387237454,C0016382,Sign or Symptom,240.0,1.0
RCH1,-9.31782316694,-4.65135491315,C1416700,Gene or Genome,102.0,1.0
EST1A,-12.359162004,-4.91318707105,C1822789,Gene or Genome,64.0,1.0
Immune-adherence,0.31933698179,-5.71726071012,C0301893,Cell Function,196.0,1.0
BAF250B,-12.0255071933,-7.92156468145,C3539849,"Amino Acid, Peptide, or Protein",62.0,1.0
Angioendotheliomatosis,0.358313787124,-14.9746492364,C0334660,Neoplastic Process,191.0,1.0
Otanthus,4.40153077676,15.5722787145,C1064475,Plant,246.0,1.0
quinolones,3.13215782898,10.2479773338,C0034428,Organic Chemical,224.0,1.0
Norgesic,2.8158534859,5.14141640096,C0722146,Organic Chemical,221.0,1.0
BL23,10.9628951989,1.79589132637,C0450617,Body Location or Region,296.0,1.0
instructor,15.1831212045,-8.52189557076,C0556993,Professional or Occupational Group,347.0,1.0
RAD51C,-8.77008943856,-3.85870661775,C1448265,"Amino Acid, Peptide, or Protein",102.0,1.0
Hypercapnia,2.00601066589,-7.89361303703,C0020440,Sign or Symptom,214.0,1.0
Shouting,11.7502444868,-6.68335250398,C0562551,Finding,310.0,1.0
Sphingomyelins,-5.29928713569,0.218922272441,C0037906,Organic Chemical,143.0,1.0
Lessonia,13.3004149838,11.6119765661,C1059577,Bird,339.0,1.0
fusion-transcript,-8.07194941783,-6.45493801692,C3481430,Genetic Function,101.0,1.0
S100A12,-5.84318173293,-3.73142651281,C0389073,Biologically Active Substance,140.0,1.0
hydroxide-sodium,2.21164426321,0.608152462734,C0037517,Hazardous or Poisonous Substance,219.0,1.0
Injection,3.27065429756,0.297453123776,C1533685,Therapeutic or Preventive Procedure,219.0,1.0
dioxin,0.191632776984,9.96344436598,C0039635,Organic Chemical,205.0,1.0
vascular-resistance,1.90663639304,-8.06310804873,C0042380,Physiologic Function,214.0,1.0
SIOM,-10.4679534553,11.4897919311,C0660782,Organic Chemical,92.0,1.0
Phosphorylase,-9.00160889929,0.80663211553,C0917783,Enzyme,105.0,1.0
Behavioral,10.8855874807,-12.2081493753,C1553065,Professional or Occupational Group,288.0,1.0
1-methylguanosine,-5.98211309426,2.45578218983,C0044469,"Nucleic Acid, Nucleoside, or Nucleotide",144.0,1.0
Mitomycin-C,-2.21755582618,0.12506942969,C0002475,Organic Chemical,162.0,1.0
Acetylaminofluorene,-9.49339782502,6.74821777677,C0001034,Organic Chemical,108.0,1.0
Secamone,4.33523806555,15.4585213905,C1083532,Plant,246.0,1.0
Antigen-receptor,-4.51566320597,-8.01734063144,C0034788,Receptor,138.0,1.0
recombinases,-2.76204265289,-6.030106112,C0073020,Enzyme,158.0,1.0
Palerol,3.40977084761,2.87619064634,C0069950,Pharmacologic Substance,220.0,1.0
swpn1,-10.1493407526,-0.809354482593,C0664600,"Amino Acid, Peptide, or Protein",85.0,1.0
NC-531,1.57102501059,4.3245156238,C1451918,Organic Chemical,202.0,1.0
Mammals,13.3205929115,2.37809254149,C0024660,Mammal,334.0,1.0
ethyl-pyruvate,-11.4666355003,6.94450611471,C0208225,Organic Chemical,89.0,1.0
ethyl-pyruvate,-11.4666355003,6.94450611471,C0208225,Pharmacologic Substance,89.0,1.0
NB2030,-4.08647408095,9.4765951473,C1435605,Pharmacologic Substance,167.0,1.0
brentuximab-vedotin,-2.83066556175,-2.59738435559,C2973446,Pharmacologic Substance,160.0,1.0
valganciclovir,-0.676769217794,2.93777495103,C0909381,Organic Chemical,182.0,1.0
MGCR,-2.35222319158,-3.99182967036,C3273523,Gene or Genome,159.0,1.0
Orchesella,13.3310067894,11.0615238014,C1014122,Eukaryote,339.0,1.0
MGC1,-8.68780409523,-6.49941510005,C0344530,Congenital Abnormality,101.0,1.0
Coniodictyum,8.8011478309,4.41566463007,C1213131,Fungus,278.0,1.0
XP-A,-5.32779170122,-10.0298323305,C0268135,Disease or Syndrome,137.0,1.0
DDBJ,8.71381271671,-4.35446853732,C0950135,Intellectual Product,273.0,1.0
UBQLN2,-7.1075523685,-11.4154217968,C1421305,Gene or Genome,117.0,1.0
MI-1544,-10.8470243675,10.888824906,C0083439,Pharmacologic Substance,92.0,1.0
Biosurveillance,10.8546375279,-4.58233753907,C2350596,Health Care Activity,292.0,1.0
Audit,11.2578381786,-4.01008178805,C1704775,Functional Concept,311.0,1.0
MYNN,-11.6006771407,-9.89748367077,C1423084,Gene or Genome,80.0,1.0
stemofoline,-3.75844614562,12.5255263515,C0967489,Pharmacologic Substance,168.0,1.0
Hysterography,2.19837025007,-13.3434022003,C0203039,Diagnostic Procedure,211.0,1.0
GlcNAc6P,-8.74569646918,1.19956670139,C0067708,Organic Chemical,105.0,1.0
GlcNAc6P,-8.74569646918,1.19956670139,C0067708,Pharmacologic Substance,105.0,1.0
Polystomoides,12.4046061824,6.00794715685,C1018125,Eukaryote,317.0,1.0
STK12,-12.3703242463,-7.60771696311,C2346566,Gene or Genome,62.0,1.0
Parasitology,12.3796731822,-3.10609665648,C0030504,Occupation or Discipline,312.0,1.0
Entypesa,8.14825244598,12.575447295,C1939149,Eukaryote,283.0,1.0
3-chloro-1-hydroxypropanone,-12.7022021413,6.60711411479,C0044403,Organic Chemical,70.0,1.0
TP-9201,-0.24145853398,5.12619268033,C0250908,Pharmacologic Substance,202.0,1.0
18F-MISO,-1.06529108324,-4.69196923953,C1710834,Organic Chemical,178.0,1.0
18F-MISO,-1.06529108324,-4.69196923953,C1710834,Pharmacologic Substance,178.0,1.0
PDMP,-13.1072057688,7.44222654805,C3890885,Cell Component,71.0,1.0
Anconeus,6.58220938913,-12.8610932523,C0224247,"Body Part, Organ, or Organ Component",249.0,1.0
FLN2,-10.541321136,-5.09473713277,C1414637,Gene or Genome,83.0,1.0
FLN2,-10.541321136,-5.09473713277,C2982413,Gene or Genome,83.0,1.0
Marivita,16.5464187785,2.40620638116,C2788235,Bacterium,353.0,1.0
Ceracris,10.0672862064,13.5832647507,C1228197,Eukaryote,302.0,1.0
mRNA-destabilization,8.83904134655,-6.12292886757,C3155686,Genetic Function,272.0,1.0
